"code_id","timestamp","coder","trial_id","session_number","target","coded_response","correct","edit_distance"
"2673","2017-05-05 15:11:27","unknown","2497","71","snibOl","snibOl","1","0"
"2674","2017-05-05 15:11:27","unknown","2501","71","nOflE","nOla","0","0.4"
"2675","2017-05-05 15:11:27","unknown","2504","71","slOku","smigal","0","0.833333"
"2676","2017-05-05 15:11:27","unknown","2506","71","skEfi","skim","0","0.6"
"2677","2017-05-05 15:11:27","unknown","2509","71","smadu","slina","0","0.8"
"2678","2017-05-05 15:11:27","unknown","2513","71","flEsOd","blina","0","0.833333"
"2679","2017-05-05 15:11:27","unknown","2516","71","flidu","flima","0","0.4"
"2680","2017-05-05 15:11:27","unknown","2549","71","nEsk","nOsk","0","0.25"
"2681","2017-05-05 15:11:27","unknown","2551","71","slinab","sliba","0","0.333333"
"2682","2017-05-05 15:11:27","unknown","2553","71","mOls","mOsk","0","0.5"
"2683","2017-05-05 15:11:27","unknown","2557","71","nal","nEs","0","0.666667"
"2684","2017-05-05 15:11:27","unknown","2561","71","kublE","salu","0","0.8"
"2685","2017-05-05 15:11:27","unknown","2565","71","lOm","nOm","0","0.333333"
"2686","2017-05-05 15:11:27","unknown","2570","71","bEsmi","bEski","0","0.2"
"2687","2017-05-05 15:11:27","unknown","2573","71","flOb","fib","0","0.5"
"2688","2017-05-05 15:11:27","unknown","2576","71","daf","sif","0","0.666667"
"2689","2017-05-05 15:11:27","unknown","2578","71","nEf","nif","0","0.333333"
"2690","2017-05-05 15:11:27","unknown","2621","71","nifs","nifs","1","0"
"2691","2017-05-05 15:11:27","unknown","2627","71","mif","mif","1","0"
"2692","2017-05-05 15:11:27","unknown","2633","71","skub","skib","0","0.25"
"2693","2017-05-05 15:11:27","unknown","2638","71","nEf","nif","0","0.333333"
"2694","2017-05-05 15:11:27","unknown","2641","71","nOflE","nifl","0","0.4"
"2695","2017-05-05 15:11:27","unknown","2645","71","blaf","bifna","0","0.8"
"2696","2017-05-05 15:11:27","unknown","2648","71","suld","skifu","0","0.8"
"2697","2017-05-05 15:11:27","unknown","2652","71","snibOl","sniba","0","0.333333"
"2698","2017-05-05 15:11:27","unknown","2659","71","bEsmi","bEsmi","1","0"
"2699","2017-05-05 15:11:27","unknown","2663","71","fub","nib","0","0.666667"
"2700","2017-05-05 15:11:27","unknown","2666","71","mOls","spifas","0","0.833333"
"2701","2017-05-05 15:11:27","unknown","2674","71","nEsk","nisk","0","0.25"
"2702","2017-05-05 15:11:27","unknown","2677","71","slOku","smiska","0","0.666667"
"2703","2017-05-05 15:11:27","unknown","2681","71","daf","mif","0","0.666667"
"2704","2017-05-05 15:11:27","unknown","2685","71","flidu","fliba","0","0.4"
"2705","2017-05-05 15:11:27","unknown","2688","71","flOb","flOba","0","0.2"
"2706","2017-05-05 15:11:27","unknown","2691","71","blEkus","bEskas","0","0.5"
"2707","2017-05-05 15:11:27","unknown","2696","71","slinab","smibab","0","0.333333"
"2708","2017-05-05 15:11:27","unknown","2698","71","balf","bisk","0","0.75"
"2709","2017-05-05 15:11:27","unknown","2701","71","smiba","smiba","1","0"
"2710","2017-05-05 15:11:27","unknown","2704","71","dasmu","smaska","0","0.666667"
"2711","2017-05-05 15:11:27","unknown","2707","71","flabun","flibub","0","0.333333"
"2712","2017-05-05 15:11:27","unknown","2710","71","klOda","klina","0","0.4"
"2713","2017-05-05 15:11:27","unknown","2713","71","klufE","skina","0","1"
"2714","2017-05-05 15:11:27","unknown","2718","71","fOns","fOns","1","0"
"2715","2017-05-05 15:11:27","unknown","2721","71","klEb","klib","0","0.25"
"2716","2017-05-05 15:11:27","unknown","2726","71","skEfi","skib","0","0.6"
"2717","2017-05-05 15:11:27","unknown","2730","71","lOm","flini","0","0.8"
"2718","2017-05-05 15:11:27","unknown","2734","71","snid","snin","0","0.25"
"2719","2017-05-05 15:11:27","unknown","2739","71","nal","na","0","0.333333"
"2720","2017-05-05 15:11:27","unknown","2741","71","blim","blim","1","0"
"2721","2017-05-05 15:11:27","unknown","2744","71","klusim","smisim","0","0.5"
"2722","2017-05-05 15:11:27","unknown","2747","71","flEsOd","blisna","0","0.666667"
"2723","2017-05-05 15:11:27","unknown","2749","71","dikla","blixna","0","0.666667"
"2724","2017-05-05 15:11:27","unknown","2752","71","skOnEf","sklinam","0","0.571429"
"2725","2017-05-05 15:11:27","unknown","2756","71","luskO","bliskna","0","0.571429"
"2726","2017-05-05 15:11:27","unknown","2758","71","dEsna","flEsna","0","0.333333"
"2727","2017-05-05 15:11:27","unknown","2761","71","snOf","snEf","0","0.25"
"2728","2017-05-05 15:11:27","unknown","2763","71","kublE","klEbna","0","0.666667"
"2729","2017-05-05 15:11:27","unknown","2765","71","mab","lEb","0","0.666667"
"2730","2017-05-05 15:11:27","unknown","2768","71","smadu","slina","0","0.8"
"2731","2017-05-05 15:11:27","unknown","2771","71","dOlk","blEfk","0","0.8"
"2732","2017-05-05 15:11:27","unknown","2472","72","daf","bakala","0","0.833333"
"2733","2017-05-05 15:11:27","unknown","2473","72","fOns","gafa","0","1"
"2734","2017-05-05 15:11:27","unknown","2474","72","dEsna","ba","0","0.8"
"2735","2017-05-05 15:11:27","unknown","2475","72","mif","fuf","0","0.666667"
"2736","2017-05-05 15:11:27","unknown","2476","72","blim","nuf","0","1"
"2737","2017-05-05 15:11:27","unknown","2477","72","lOm","ni","0","1"
"2738","2017-05-05 15:11:27","unknown","2479","72","flOb","nuf","0","1"
"2739","2017-05-05 15:11:27","unknown","2480","72","balf","bif","0","0.5"
"2740","2017-05-05 15:11:27","unknown","2481","72","flEsOd","fuf","0","0.833333"
"2741","2017-05-05 15:11:27","unknown","2482","72","bEsmi","mif","0","0.8"
"2742","2017-05-05 15:11:27","unknown","2505","72","skEfi","slibOl","0","0.833333"
"2743","2017-05-05 15:11:27","unknown","2507","72","snibOl","sifO","0","0.5"
"2744","2017-05-05 15:11:27","unknown","2510","72","nOflE","smigO","0","1"
"2745","2017-05-05 15:11:27","unknown","2511","72","snid","nifs","0","0.75"
"2746","2017-05-05 15:11:27","unknown","2514","72","fub","fif","0","0.666667"
"2747","2017-05-05 15:11:27","unknown","2517","72","nifs","nifs","1","0"
"2748","2017-05-05 15:11:27","unknown","2520","72","blaf","nif","0","0.75"
"2749","2017-05-05 15:11:27","unknown","2523","72","nEsk","skifu","0","1"
"2750","2017-05-05 15:11:27","unknown","2525","72","mOls","skibu","0","1"
"2751","2017-05-05 15:11:27","unknown","2526","72","smadu","fidO","0","0.8"
"2752","2017-05-05 15:11:27","unknown","2559","72","snOf","skidO","0","0.8"
"2753","2017-05-05 15:11:27","unknown","2562","72","nal","if","0","1"
"2754","2017-05-05 15:11:27","unknown","2564","72","dasmu","nufbi","0","1"
"2755","2017-05-05 15:11:27","unknown","2568","72","smiba","isu","0","0.8"
"2756","2017-05-05 15:11:27","unknown","2571","72","slinab","subi","0","0.833333"
"2757","2017-05-05 15:11:27","unknown","2574","72","slOku","ibuf","0","1"
"2758","2017-05-05 15:11:27","unknown","2575","72","nEf","fi","0","1"
"2759","2017-05-05 15:11:27","unknown","2579","72","kublE","isal","0","0.8"
"2760","2017-05-05 15:11:27","unknown","2581","72","blEkus","isudu","0","0.833333"
"2761","2017-05-05 15:11:27","unknown","2582","72","flidu","iblauf","0","0.833333"
"2762","2017-05-05 15:11:27","unknown","2583","72","slOku","fibu","0","0.8"
"2763","2017-05-05 15:11:27","unknown","2584","72","balf","bluf","0","0.5"
"2764","2017-05-05 15:11:27","unknown","2585","72","flOb","itu","0","1"
"2765","2017-05-05 15:11:27","unknown","2587","72","bEsmi","blif","0","0.8"
"2766","2017-05-05 15:11:27","unknown","2588","72","smiba","itufu","0","1"
"2767","2017-05-05 15:11:27","unknown","2590","72","fOns","iblifs","0","0.833333"
"2768","2017-05-05 15:11:27","unknown","2592","72","snid","nif","0","0.5"
"2769","2017-05-05 15:11:27","unknown","2593","72","skub","nubi","0","0.75"
"2770","2017-05-05 15:11:27","unknown","2596","72","luskO","fudibu","0","0.833333"
"2771","2017-05-05 15:11:27","unknown","2605","72","kublE","ibluf","0","0.8"
"2772","2017-05-05 15:11:27","unknown","2612","72","daf","nuf","0","0.666667"
"2773","2017-05-05 15:11:27","unknown","2618","72","flidu","isu","0","0.6"
"2774","2017-05-05 15:11:27","unknown","2620","72","klEb","blif","0","0.75"
"2775","2017-05-05 15:11:27","unknown","2624","72","dikla","mutis","0","1"
"2776","2017-05-05 15:11:27","unknown","2628","72","blim","blim","1","0"
"2777","2017-05-05 15:11:27","unknown","2632","72","mif","mif","1","0"
"2778","2017-05-05 15:11:27","unknown","2672","72","snOf","flidu","0","1"
"2779","2017-05-05 15:11:27","unknown","2690","72","skEfi","flibu","0","1"
"2780","2017-05-05 15:11:27","unknown","2692","72","lOm","buf","0","1"
"2781","2017-05-05 15:11:27","unknown","2695","72","klufE","squibudu","0","0.875"
"2782","2017-05-05 15:11:27","unknown","2697","72","nifs","nifs","1","0"
"2783","2017-05-05 15:11:27","unknown","2699","72","flEsOd","fubis","0","0.833333"
"2784","2017-05-05 15:11:27","unknown","2702","72","klOda","skibu","0","1"
"2785","2017-05-05 15:11:27","unknown","2706","72","flabun","ribidu","0","1"
"2786","2017-05-05 15:11:27","unknown","2708","72","blaf","fufu","0","1"
"2787","2017-05-05 15:11:27","unknown","2711","72","nEf","fid","0","1"
"2788","2017-05-05 15:11:27","unknown","2714","72","dEsna","biux","0","1"
"2789","2017-05-05 15:11:27","unknown","2716","72","mab","squib","0","0.8"
"2790","2017-05-05 15:11:27","unknown","2719","72","smadu","bluf","0","1"
"2791","2017-05-05 15:11:27","unknown","2722","72","nEsk","flar","0","1"
"2792","2017-05-05 15:11:27","unknown","2724","72","klusim","fudibu","0","0.833333"
"2793","2017-05-05 15:11:27","unknown","2727","72","slinab","munif","0","0.833333"
"2794","2017-05-05 15:11:27","unknown","2731","72","mOls","flim","0","1"
"2795","2017-05-05 15:11:27","unknown","2732","72","skOnEf","mli","0","1"
"2796","2017-05-05 15:11:27","unknown","2735","72","nOflE","rudu","0","1"
"2797","2017-05-05 15:11:27","unknown","2737","72","nal","mif","0","1"
"2798","2017-05-05 15:11:27","unknown","2740","72","suld","skrub","0","0.8"
"2799","2017-05-05 15:11:27","unknown","2743","72","dasmu","biru","0","0.8"
"2800","2017-05-05 15:11:27","unknown","2745","72","snibOl","flidu","0","0.833333"
"2801","2017-05-05 15:11:27","unknown","2748","72","blEkus","brui","0","0.666667"
"2802","2017-05-05 15:11:27","unknown","2751","72","dOlk","durin","0","0.8"
"2803","2017-05-05 15:11:27","unknown","2753","72","fub","fub","1","0"
"2804","2017-05-05 15:11:27","unknown","2530","73","blim","bu?mia","0","0.666667"
"2805","2017-05-05 15:11:27","unknown","2534","73","nal","fEam","0","0.75"
"2806","2017-05-05 15:11:27","unknown","2537","73","flOb","mEOb","0","0.5"
"2807","2017-05-05 15:11:27","unknown","2539","73","fOns","funs","0","0.25"
"2808","2017-05-05 15:11:27","unknown","2542","73","nEf","nib","0","0.666667"
"2809","2017-05-05 15:11:27","unknown","2547","73","dEsna","ba?um","0","1"
"2810","2017-05-05 15:11:27","unknown","2555","73","smadu","fEnam","0","1"
"2811","2017-05-05 15:11:27","unknown","2566","73","nOflE","fEntu","0","1"
"2812","2017-05-05 15:11:27","unknown","2572","73","flEsOd","fiEmbE","0","0.666667"
"2813","2017-05-05 15:11:27","unknown","2580","73","smiba","flEnO","0","1"
"2814","2017-05-05 15:11:27","unknown","2599","73","nEsk","nifla","0","0.8"
"2815","2017-05-05 15:11:27","unknown","2613","73","skEfi","skEflain","0","0.375"
"2816","2017-05-05 15:11:27","unknown","2623","73","nifs","nus","0","0.5"
"2817","2017-05-05 15:11:27","unknown","2636","73","snOf","snuf","0","0.25"
"2818","2017-05-05 15:11:27","unknown","2643","73","flidu","fEnili","0","0.666667"
"2819","2017-05-05 15:11:27","unknown","2657","73","lOm","lilu","0","0.75"
"2820","2017-05-05 15:11:27","unknown","2668","73","snid","snuk","0","0.5"
"2821","2017-05-05 15:11:27","unknown","2680","73","daf","dOlf","0","0.5"
"2822","2017-05-05 15:11:27","unknown","2689","73","mOls","muls","0","0.25"
"2823","2017-05-05 15:11:27","unknown","2694","73","mif","mif","1","0"
"2824","2017-05-05 15:11:27","unknown","2789","73","fub","fOb","0","0.333333"
"2825","2017-05-05 15:11:27","unknown","2792","73","bEsmi","bEsmE","0","0.2"
"2826","2017-05-05 15:11:27","unknown","2796","73","blaf","balf","0","0.5"
"2827","2017-05-05 15:11:27","unknown","2801","73","kublE","ElbE","0","0.6"
"2828","2017-05-05 15:11:27","unknown","2803","73","balf","blEf","0","0.5"
"2829","2017-05-05 15:11:27","unknown","2807","73","snibOl","snEblE","0","0.5"
"2830","2017-05-05 15:11:27","unknown","2810","73","slOku","salE","0","0.8"
"2831","2017-05-05 15:11:27","unknown","2816","73","blEkus","bEkOs","0","0.333333"
"2832","2017-05-05 15:11:27","unknown","2820","73","dasmu","dOsmE","0","0.4"
"2833","2017-05-05 15:11:27","unknown","2826","73","slinab","snilOb","0","0.5"
"2834","2017-05-05 15:11:27","unknown","2872","73","flidu","flEdu","0","0.2"
"2835","2017-05-05 15:11:27","unknown","2877","73","slinab","snilOb","0","0.5"
"2836","2017-05-05 15:11:27","unknown","2879","73","bEsmi","bEsmE","0","0.2"
"2837","2017-05-05 15:11:27","unknown","2885","73","flabun","fElbOn","0","0.5"
"2838","2017-05-05 15:11:27","unknown","2888","73","snibOl","snibul","0","0.166667"
"2839","2017-05-05 15:11:27","unknown","2890","73","suld","sElda","0","0.4"
"2840","2017-05-05 15:11:27","unknown","2892","73","dasmu","dusmE","0","0.4"
"2841","2017-05-05 15:11:27","unknown","2896","73","nOflE","nOflE","1","0"
"2842","2017-05-05 15:11:27","unknown","2898","73","nifs","nuf","0","0.5"
"2843","2017-05-05 15:11:27","unknown","2901","73","nEf","nif","0","0.333333"
"2844","2017-05-05 15:11:27","unknown","2903","73","slOku","sElku","0","0.4"
"2845","2017-05-05 15:11:27","unknown","2906","73","nEsk","nEsku","0","0.2"
"2846","2017-05-05 15:11:27","unknown","2908","73","luskO","iskO","0","0.4"
"2847","2017-05-05 15:11:27","unknown","2911","73","flOb","flub","0","0.25"
"2848","2017-05-05 15:11:27","unknown","2917","73","klOda","Elkud","0","0.8"
"2849","2017-05-05 15:11:27","unknown","2922","73","klEb","klib","0","0.25"
"2850","2017-05-05 15:11:27","unknown","2926","73","blim","blim","1","0"
"2851","2017-05-05 15:11:27","unknown","2930","73","dEsna","dEsnO","0","0.2"
"2852","2017-05-05 15:11:27","unknown","2933","73","fub","fOb","0","0.333333"
"2853","2017-05-05 15:11:27","unknown","2934","73","skub","skEb","0","0.25"
"2854","2017-05-05 15:11:27","unknown","2938","73","flEsOd","flisOd","0","0.166667"
"2855","2017-05-05 15:11:27","unknown","2941","73","lOm","lEm","0","0.333333"
"2856","2017-05-05 15:11:27","unknown","2943","73","balf","bOlf","0","0.25"
"2857","2017-05-05 15:11:27","unknown","2948","73","skOnEf","skOnEf","1","0"
"2858","2017-05-05 15:11:27","unknown","2951","73","dOlk","dOlfk","0","0.2"
"2859","2017-05-05 15:11:27","unknown","2954","73","daf","dOlf","0","0.5"
"2860","2017-05-05 15:11:27","unknown","2957","73","mOls","mOls","1","0"
"2861","2017-05-05 15:11:27","unknown","2960","73","blEkus","blikOs","0","0.333333"
"2862","2017-05-05 15:11:27","unknown","2962","73","blaf","bluf","0","0.25"
"2863","2017-05-05 15:11:27","unknown","2965","73","snid","snEd","0","0.25"
"2864","2017-05-05 15:11:27","unknown","2966","73","fOns","fOns","1","0"
"2865","2017-05-05 15:11:27","unknown","2969","73","snOf","snOf","1","0"
"2866","2017-05-05 15:11:27","unknown","2970","73","klusim","kEsim","0","0.333333"
"2867","2017-05-05 15:11:27","unknown","2972","73","klufE","klEmfE","0","0.333333"
"2868","2017-05-05 15:11:27","unknown","2975","73","smiba","smibO","0","0.2"
"2869","2017-05-05 15:11:27","unknown","2976","73","mif","mif","1","0"
"2870","2017-05-05 15:11:27","unknown","2977","73","kublE","kEblE","0","0.2"
"2871","2017-05-05 15:11:27","unknown","2979","73","smadu","smild","0","0.6"
"2872","2017-05-05 15:11:27","unknown","2981","73","skEfi","skEfE","0","0.2"
"2873","2017-05-05 15:11:27","unknown","2983","73","nal","nOl","0","0.333333"
"2874","2017-05-05 15:11:27","unknown","2984","73","dikla","dOklE","0","0.4"
"2875","2017-05-05 15:11:27","unknown","2985","73","mab","mOb","0","0.333333"
"2876","2017-05-05 15:11:27","unknown","2521","75","flidu","slEku","0","0.6"
"2877","2017-05-05 15:11:27","unknown","2524","75","fub","fEf","0","0.666667"
"2878","2017-05-05 15:11:27","unknown","2529","75","flEsOd","flEkub","0","0.5"
"2879","2017-05-05 15:11:27","unknown","2531","75","blim","flik","0","0.5"
"2880","2017-05-05 15:11:27","unknown","2532","75","kublE","sublE","0","0.2"
"2881","2017-05-05 15:11:27","unknown","2535","75","lOm","lam","0","0.333333"
"2882","2017-05-05 15:11:27","unknown","2536","75","snibOl","sibOl","0","0.166667"
"2883","2017-05-05 15:11:27","unknown","2538","75","nifs","nisu","0","0.5"
"2884","2017-05-05 15:11:27","unknown","2541","75","dasmu","bEku","0","0.8"
"2885","2017-05-05 15:11:27","unknown","2543","75","smiba","snidO","0","0.6"
"2886","2017-05-05 15:11:27","unknown","2586","75","bEsmi","flObu","0","1"
"2887","2017-05-05 15:11:27","unknown","2589","75","nOflE","Oslu","0","0.6"
"2888","2017-05-05 15:11:27","unknown","2591","75","nEsk","nifs","0","0.75"
"2889","2017-05-05 15:11:27","unknown","2594","75","slOku","slibu","0","0.4"
"2890","2017-05-05 15:11:27","unknown","2595","75","slinab","slibad","0","0.333333"
"2891","2017-05-05 15:11:27","unknown","2597","75","blaf","blEs","0","0.5"
"2892","2017-05-05 15:11:27","unknown","2601","75","snOf","snud","0","0.5"
"2893","2017-05-05 15:11:27","unknown","2607","75","smadu","snOdu","0","0.4"
"2894","2017-05-05 15:11:27","unknown","2610","75","balf","nifs","0","1"
"2895","2017-05-05 15:11:27","unknown","2617","75","daf","dus","0","0.666667"
"2896","2017-05-05 15:11:27","unknown","2755","75","flOb","slOf","0","0.5"
"2897","2017-05-05 15:11:27","unknown","2759","75","mOls","mOls","1","0"
"2898","2017-05-05 15:11:27","unknown","2764","75","fOns","fOls","0","0.25"
"2899","2017-05-05 15:11:27","unknown","2769","75","snid","snid","1","0"
"2900","2017-05-05 15:11:27","unknown","2772","75","nal","nal","1","0"
"2901","2017-05-05 15:11:27","unknown","2774","75","dEsna","bEsnu","0","0.4"
"2902","2017-05-05 15:11:27","unknown","2777","75","mif","mif","1","0"
"2903","2017-05-05 15:11:27","unknown","2779","75","nEf","nEf","1","0"
"2904","2017-05-05 15:11:27","unknown","2782","75","blEkus","flEkas","0","0.333333"
"2905","2017-05-05 15:11:27","unknown","2785","75","skEfi","skEfi","1","0"
"2906","2017-05-05 15:11:27","unknown","2809","75","mOls","mOls","1","0"
"2907","2017-05-05 15:11:27","unknown","2811","75","nifs","nifs","1","0"
"2908","2017-05-05 15:11:27","unknown","2813","75","klufE","klufa","0","0.2"
"2909","2017-05-05 15:11:27","unknown","2814","75","nal","nal","1","0"
"2910","2017-05-05 15:11:27","unknown","2815","75","skEfi","skEfi","1","0"
"2911","2017-05-05 15:11:27","unknown","2817","75","snOf","snOf","1","0"
"2912","2017-05-05 15:11:27","unknown","2819","75","blEkus","blEkus","1","0"
"2913","2017-05-05 15:11:27","unknown","2821","75","dOlk","dOlk","1","0"
"2914","2017-05-05 15:11:27","unknown","2823","75","luskO","luska","0","0.2"
"2915","2017-05-05 15:11:27","unknown","2824","75","slOku","slOku","1","0"
"2916","2017-05-05 15:11:27","unknown","2827","75","snid","snid","1","0"
"2917","2017-05-05 15:11:27","unknown","2828","75","flidu","flidu","1","0"
"2918","2017-05-05 15:11:27","unknown","2830","75","nEf","naf","0","0.333333"
"2919","2017-05-05 15:11:27","unknown","2831","75","suld","sulf","0","0.25"
"2920","2017-05-05 15:11:27","unknown","2833","75","fOns","fOns","1","0"
"2921","2017-05-05 15:11:27","unknown","2834","75","kublE","kublE","1","0"
"2922","2017-05-05 15:11:27","unknown","2836","75","balf","dalf","0","0.25"
"2923","2017-05-05 15:11:27","unknown","2838","75","daf","kEs","0","1"
"2924","2017-05-05 15:11:27","unknown","2839","75","mab","nEd","0","1"
"2925","2017-05-05 15:11:27","unknown","2840","75","dEsna","kEsna","0","0.2"
"2926","2017-05-05 15:11:27","unknown","2842","75","skOnEf","skunEf","0","0.166667"
"2927","2017-05-05 15:11:27","unknown","2843","75","blaf","blas","0","0.25"
"2928","2017-05-05 15:11:27","unknown","2845","75","smiba","snida","0","0.4"
"2929","2017-05-05 15:11:27","unknown","2846","75","mif","nis","0","0.666667"
"2930","2017-05-05 15:11:27","unknown","2848","75","skub","skud","0","0.25"
"2931","2017-05-05 15:11:27","unknown","2849","75","nOflE","nOflE","1","0"
"2932","2017-05-05 15:11:27","unknown","2851","75","flOb","flad","0","0.5"
"2933","2017-05-05 15:11:27","unknown","2852","75","lOm","lEn","0","0.666667"
"2934","2017-05-05 15:11:27","unknown","2854","75","smadu","snaku","0","0.4"
"2935","2017-05-05 15:11:27","unknown","2858","75","klOda","klOka","0","0.2"
"2936","2017-05-05 15:11:27","unknown","2860","75","dasmu","fasnu","0","0.4"
"2937","2017-05-05 15:11:27","unknown","2862","75","bEsmi","dEsni","0","0.4"
"2938","2017-05-05 15:11:27","unknown","2865","75","klusim","klusin","0","0.166667"
"2939","2017-05-05 15:11:27","unknown","2867","75","slinab","slinad","0","0.166667"
"2940","2017-05-05 15:11:27","unknown","2870","75","flabun","fladun","0","0.166667"
"2941","2017-05-05 15:11:27","unknown","2871","75","fub","fud","0","0.333333"
"2942","2017-05-05 15:11:27","unknown","2873","75","snibOl","snidal","0","0.333333"
"2943","2017-05-05 15:11:27","unknown","2875","75","klEb","klEd","0","0.25"
"2944","2017-05-05 15:11:27","unknown","2878","75","blim","blin","0","0.25"
"2945","2017-05-05 15:11:27","unknown","2881","75","nEsk","nEsk","1","0"
"2946","2017-05-05 15:11:27","unknown","2883","75","flEsOd","flEsOd","1","0"
"2947","2017-05-05 15:11:27","unknown","2886","75","dikla","kikla","0","0.2"
"2948","2017-05-05 15:11:36","unknown","2909","77","skEfi","mOls","0","1"
"2949","2017-05-05 15:11:36","unknown","2914","77","snOf","bligO","0","1"
"2950","2017-05-05 15:11:36","unknown","2918","77","snibOl","skEf","0","0.833333"
"2951","2017-05-05 15:11:36","unknown","2923","77","blim","sxnEzl","0","1"
"2952","2017-05-05 15:11:36","unknown","2927","77","nEf","blibO","0","1"
"2953","2017-05-05 15:11:36","unknown","2932","77","bEsmi","nEsblO","0","0.666667"
"2954","2017-05-05 15:11:36","unknown","2936","77","mif","smik","0","0.5"
"2955","2017-05-05 15:11:36","unknown","2946","77","blEkus","nEfki","0","0.833333"
"2956","2017-05-05 15:11:36","unknown","2950","77","mOls","mOski","0","0.6"
"2957","2017-05-05 15:11:36","unknown","2955","77","flEsOd","skifE","0","1"
"2958","2017-05-05 15:11:36","unknown","2989","77","fub","fub","1","0"
"2959","2017-05-05 15:11:36","unknown","2990","77","nOflE","nOfE","0","0.2"
"2960","2017-05-05 15:11:36","unknown","2991","77","flidu","flidO","0","0.2"
"2961","2017-05-05 15:11:36","unknown","2992","77","slOku","slO","0","0.4"
"2962","2017-05-05 15:11:36","unknown","2993","77","smadu","smadu","1","0"
"2963","2017-05-05 15:11:36","unknown","2994","77","kublE","wOblE","0","0.4"
"2964","2017-05-05 15:11:36","unknown","2995","77","dEsna","dEsna","1","0"
"2965","2017-05-05 15:11:36","unknown","2996","77","flOb","flO","0","0.25"
"2966","2017-05-05 15:11:36","unknown","2997","77","daf","dO","0","0.666667"
"2967","2017-05-05 15:11:36","unknown","2998","77","balf","fOb","0","1"
"2968","2017-05-05 15:11:36","unknown","2999","77","lOm","lum","0","0.333333"
"2969","2017-05-05 15:11:36","unknown","3000","77","nal","nOlO","0","0.5"
"2970","2017-05-05 15:11:36","unknown","3001","77","nEsk","nisk","0","0.25"
"2971","2017-05-05 15:11:36","unknown","3002","77","fOns","fOns","1","0"
"2972","2017-05-05 15:11:36","unknown","3003","77","blaf","blOf","0","0.25"
"2973","2017-05-05 15:11:36","unknown","3004","77","dasmu","dOsmu","0","0.2"
"2974","2017-05-05 15:11:36","unknown","3005","77","snid","sni","0","0.25"
"2975","2017-05-05 15:11:36","unknown","3006","77","nifs","nifs","1","0"
"2976","2017-05-05 15:11:36","unknown","3007","77","smiba","smibdO","0","0.333333"
"2977","2017-05-05 15:11:36","unknown","3008","77","slinab","sinub","0","0.333333"
"2978","2017-05-05 15:11:36","unknown","3021","77","mif","mif","1","0"
"2979","2017-05-05 15:11:36","unknown","3023","77","dOlk","dOmf","0","0.5"
"2980","2017-05-05 15:11:36","unknown","3024","77","flabun","fOsan","0","0.666667"
"2981","2017-05-05 15:11:36","unknown","3026","77","lOm","lOm","1","0"
"2982","2017-05-05 15:11:36","unknown","3028","77","klusim","kElam","0","0.666667"
"2983","2017-05-05 15:11:36","unknown","3029","77","nEsk","dEsmu","0","0.6"
"2984","2017-05-05 15:11:36","unknown","3031","77","fub","fub","1","0"
"2985","2017-05-05 15:11:36","unknown","3032","77","snibOl","snElu","0","0.666667"
"2986","2017-05-05 15:11:36","unknown","3033","77","flidu","flidu","1","0"
"2987","2017-05-05 15:11:36","unknown","3035","77","snOf","sOf","0","0.25"
"2988","2017-05-05 15:11:36","unknown","3036","77","slOku","slOxu","0","0.2"
"2989","2017-05-05 15:11:36","unknown","3039","77","skub","skEmf","0","0.6"
"2990","2017-05-05 15:11:36","unknown","3041","77","balf","EskOf","0","0.8"
"2991","2017-05-05 15:11:36","unknown","3042","77","flOb","flub","0","0.25"
"2992","2017-05-05 15:11:36","unknown","3043","77","daf","disEf","0","0.6"
"2993","2017-05-05 15:11:36","unknown","3045","77","nal","nOl","0","0.333333"
"2994","2017-05-05 15:11:36","unknown","3047","77","skOnEf","dlOnuf","0","0.5"
"2995","2017-05-05 15:11:36","unknown","3048","77","kublE","wublE","0","0.2"
"2996","2017-05-05 15:11:36","unknown","3050","77","slinab","slEnab","0","0.166667"
"2997","2017-05-05 15:11:36","unknown","3052","77","dikla","dEfis","0","0.8"
"2998","2017-05-05 15:11:36","unknown","3054","77","dasmu","nixkE","0","1"
"2999","2017-05-05 15:11:36","unknown","3055","77","mOls","mOls","1","0"
"3000","2017-05-05 15:11:36","unknown","3057","77","klufE","kEmflu","0","0.666667"
"3001","2017-05-05 15:11:36","unknown","3059","77","blEkus","bEsuf","0","0.5"
"3002","2017-05-05 15:11:36","unknown","3061","77","suld","slEm","0","0.75"
"3003","2017-05-05 15:11:36","unknown","3062","77","klOda","nEkus","0","1"
"3004","2017-05-05 15:11:36","unknown","3064","77","nOflE","nOfE","0","0.2"
"3005","2017-05-05 15:11:36","unknown","3066","77","mab","blis","0","1"
"3006","2017-05-05 15:11:36","unknown","3068","77","nifs","nifs","1","0"
"3007","2017-05-05 15:11:36","unknown","3070","77","flEsOd","flisO","0","0.333333"
"3008","2017-05-05 15:11:36","unknown","3071","77","dEsna","dEsna","1","0"
"3009","2017-05-05 15:11:36","unknown","3072","77","fOns","fOns","1","0"
"3010","2017-05-05 15:11:36","unknown","3073","77","blim","blim","1","0"
"3011","2017-05-05 15:11:36","unknown","3075","77","skEfi","skEflO","0","0.333333"
"3012","2017-05-05 15:11:36","unknown","3077","77","bEsmi","flEnif","0","0.833333"
"3013","2017-05-05 15:11:36","unknown","3078","77","luskO","EfskO","0","0.4"
